Date,Type,Title,Info,Currency,Amount,"Fees & Taxes",Net,"Tax Details"
"January 20, 2026",Fee,"Listing fee","Listing #4389039835",USD,--,-$0.20,-$0.20,--
"January 20, 2026",Fee,"Transaction fee: Shipping","Order #3949056364",USD,--,-$0.77,-$0.77,--
"January 20, 2026",Fee,"Transaction fee: Deluxe Ski Gondola Ornament Kit Card | W...","Order #3949056364",USD,--,-$0.52,-$0.52,--
"January 20, 2026",Tax,"Sales tax paid by buyer","Order #3949056364",USD,--,-$1.20,-$1.20,--
"January 20, 2026",Fee,"Processing fee","Order #3949056364",USD,--,-$0.88,-$0.88,--
"January 20, 2026",Sale,"Payment for Order #3949056364",,USD,$21.06,--,$21.06,--
"January 20, 2026",Fee,"Listing fee","Listing #4413997790",USD,--,-$0.20,-$0.20,--
"January 20, 2026",Fee,"Transaction fee: Shipping","Order #3949039154",USD,--,-$0.82,-$0.82,--
"January 20, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3949039154",USD,--,-$2.08,-$2.08,--
"January 20, 2026",Tax,"Sales tax paid by buyer","Order #3949039154",USD,--,-$3.73,-$3.73,--
"January 20, 2026",Fee,"Processing fee","Order #3949039154",USD,--,-$1.70,-$1.70,--
"January 20, 2026",Sale,"Payment for Order #3949039154",,USD,$48.30,--,$48.30,--
"January 20, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 20, 2026",Fee,"Transaction fee: Shipping","Order #3948987438",USD,--,-$0.48,-$0.48,--
"January 20, 2026",Fee,"Transaction fee: Deluxe Ski Gondola Ornament Kit Card | W...","Order #3948987438",USD,--,-$0.52,-$0.52,--
"January 20, 2026",Tax,"Sales tax paid by buyer","Order #3948987438",USD,--,-$1.16,-$1.16,--
"January 20, 2026",Fee,"Processing fee","Order #3948987438",USD,--,-$0.75,-$0.75,--
"January 20, 2026",Sale,"Payment for Order #3948987438",,USD,$16.61,--,$16.61,--
"January 20, 2026",Fee,"Listing fee","Listing #4413997790",USD,--,-$0.20,-$0.20,--
"January 19, 2026",Marketing,"Fee for sale made through Offsite Ads","Order #3954189283",USD,--,-$4.07,-$4.07,--
"January 19, 2026",Fee,"Transaction fee: Shipping","Order #3954189283",USD,--,-$0.73,-$0.73,--
"January 19, 2026",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3954189283",USD,--,-$1.04,-$1.04,--
"January 19, 2026",Tax,"Sales tax paid by buyer","Order #3954189283",USD,--,-$2.27,-$2.27,--
"January 19, 2026",Fee,"Processing fee","Order #3954189283",USD,--,-$1.13,-$1.13,--
"January 19, 2026",Sale,"Payment for Order #3954189283",,USD,$29.42,--,$29.42,--
"January 19, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"January 19, 2026",Marketing,"Fee for sale made through Offsite Ads","Order #3954058781",USD,--,-$7.20,-$7.20,--
"January 19, 2026",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3954058781",USD,--,-$1.04,-$1.04,--
"January 19, 2026",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3954058781",USD,--,-$2.08,-$2.08,--
"January 19, 2026",Tax,"Sales tax paid by buyer","Order #3954058781",USD,--,-$4.02,-$4.02,--
"January 19, 2026",Fee,"Processing fee","Order #3954058781",USD,--,-$1.81,-$1.81,--
"January 19, 2026",Sale,"Payment for Order #3954058781",,USD,$52.00,--,$52.00,--
"January 19, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"January 19, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"January 19, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"January 19, 2026",Fee,"Listing fee","Listing #4443576425",USD,--,-$0.20,-$0.20,--
"January 19, 2026",Fee,"Transaction fee: Shipping","Order #3948180378",USD,--,-$1.01,-$1.01,--
"January 19, 2026",Fee,"Transaction fee: Modern Arch Clock | Silent Desk or Mante...","Order #3948180378",USD,--,-$1.82,-$1.82,--
"January 19, 2026",Tax,"Sales tax paid by buyer","Order #3948180378",USD,--,-$2.52,-$2.52,--
"January 19, 2026",Fee,"Processing fee","Order #3948180378",USD,--,-$1.63,-$1.63,--
"January 19, 2026",Sale,"Payment for Order #3948180378",,USD,$45.98,--,$45.98,--
"January 19, 2026",Fee,"Listing fee","Listing #4398529999",USD,--,-$0.20,-$0.20,--
"January 19, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jan 18, 2026",USD,--,-$7.50,-$7.50,--
"January 19, 2026",Fee,"Transaction fee: Shipping","Order #3948145852",USD,--,-$0.50,-$0.50,--
"January 19, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3948145852",USD,--,-$2.08,-$2.08,--
"January 19, 2026",Tax,"Sales tax paid by buyer","Order #3948145852",USD,--,-$2.75,-$2.75,--
"January 19, 2026",Fee,"Processing fee","Order #3948145852",USD,--,-$1.52,-$1.52,--
"January 19, 2026",Sale,"Payment for Order #3948145852",,USD,$42.44,--,$42.44,--
"January 19, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 18, 2026",Fee,"Transaction fee: Mid-Century Modern Tiered Sconce | Tiere...","Order #3947376734",USD,--,-$2.60,-$2.60,--
"January 18, 2026",Tax,"Sales tax paid by buyer","Order #3947376734",USD,--,-$2.70,-$2.70,--
"January 18, 2026",Fee,"Processing fee","Order #3947376734",USD,--,-$1.53,-$1.53,--
"January 18, 2026",Sale,"Payment for Order #3947376734",,USD,$42.69,--,$42.69,--
"January 18, 2026",Fee,"Listing fee","Listing #4426233970",USD,--,-$0.20,-$0.20,--
"January 18, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3947318234",USD,--,-$6.24,-$6.24,--
"January 18, 2026",Tax,"Sales tax paid by buyer","Order #3947318234",USD,--,-$8.52,-$8.52,--
"January 18, 2026",Fee,"Processing fee","Order #3947318234",USD,--,-$3.39,-$3.39,--
"January 18, 2026",Sale,"Payment for Order #3947318234",,USD,$104.50,--,$104.50,--
"January 18, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 18, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 18, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3952664219",USD,--,-$3.12,-$3.12,--
"January 18, 2026",Tax,"Sales tax paid by buyer","Order #3952664219",USD,--,-$2.88,-$2.88,--
"January 18, 2026",Fee,"Processing fee","Order #3952664219",USD,--,-$1.78,-$1.78,--
"January 18, 2026",Sale,"Payment for Order #3952664219",,USD,$50.87,--,$50.87,--
"January 18, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 18, 2026",Fee,"Listing fee","Listing #4443073485",USD,--,-$0.20,-$0.20,--
"January 18, 2026",Fee,"Listing fee","Listing #4442452326",USD,--,-$0.20,-$0.20,--
"January 18, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jan 17, 2026",USD,--,-$7.50,-$7.50,--
"January 17, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3952274579",USD,--,-$3.90,-$3.90,--
"January 17, 2026",Tax,"Sales tax paid by buyer","Order #3952274579",USD,--,-$3.81,-$3.81,--
"January 17, 2026",Fee,"Processing fee","Order #3952274579",USD,--,-$2.16,-$2.16,--
"January 17, 2026",Sale,"Payment for Order #3952274579",,USD,$63.80,--,$63.80,--
"January 17, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 17, 2026",Fee,"Transaction fee: Shipping","Order #3946730464",USD,--,-$3.93,-$3.93,--
"January 17, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3946730464",USD,--,-$4.42,-$4.42,--
"January 17, 2026",Tax,"Sales tax paid by buyer","Order #3946730464",USD,--,-$26.99,-$26.99,--
"January 17, 2026",Fee,"Processing fee","Order #3946730464",USD,--,-$4.91,-$4.91,--
"January 17, 2026",Sale,"Payment for Order #3946730464",,USD,$155.49,--,$155.49,--
"January 17, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 17, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 17, 2026",Fee,"Transaction fee: Modern Ribbed Wall Sconce Light – Beige ...","Order #3946490728",USD,--,-$5.98,-$5.98,--
"January 17, 2026",Tax,"Sales tax paid by buyer","Order #3946490728",USD,--,-$7.70,-$7.70,--
"January 17, 2026",Fee,"Processing fee","Order #3946490728",USD,--,-$3.24,-$3.24,--
"January 17, 2026",Sale,"Payment for Order #3946490728",,USD,$99.68,--,$99.68,--
"January 17, 2026",Fee,"Listing fee","Listing #4426590790",USD,--,-$0.20,-$0.20,--
"January 17, 2026",Fee,"Listing fee","Listing #4426590790",USD,--,-$0.20,-$0.20,--
"January 17, 2026",Fee,"Transaction fee: Shipping","Order #3951996569",USD,--,-$0.83,-$0.83,--
"January 17, 2026",Fee,"Transaction fee: Desk Valet & Headphone Stand | Personali...","Order #3951996569",USD,--,-$1.95,-$1.95,--
"January 17, 2026",Sale,"Payment for Order #3951996569",,USD,$42.73,--,$42.73,--
"January 17, 2026",Fee,"Processing fee","Order #3951996569",USD,--,-$1.53,-$1.53,--
"January 17, 2026",Fee,"Listing fee","Listing #4389039835",USD,--,-$0.20,-$0.20,--
"January 17, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Rustic Mountain...","Order #3951935733",USD,--,-$3.31,-$3.31,--
"January 17, 2026",Tax,"Sales tax paid by buyer","Order #3951935733",USD,--,-$3.24,-$3.24,--
"January 17, 2026",Fee,"Processing fee","Order #3951935733",USD,--,-$1.88,-$1.88,--
"January 17, 2026",Sale,"Payment for Order #3951935733",,USD,$54.23,--,$54.23,--
"January 17, 2026",Fee,"Listing fee","Listing #4437653641",USD,--,-$0.20,-$0.20,--
"January 17, 2026",Fee,"Transaction fee: Shipping","Order #3946212966",USD,--,-$0.95,-$0.95,--
"January 17, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Rustic Mountain...","Order #3946212966",USD,--,-$2.21,-$2.21,--
"January 17, 2026",Tax,"Sales tax paid by buyer","Order #3946212966",USD,--,-$1.87,-$1.87,--
"January 17, 2026",Fee,"Processing fee","Order #3946212966",USD,--,-$1.76,-$1.76,--
"January 17, 2026",Sale,"Payment for Order #3946212966",,USD,$50.45,--,$50.45,--
"January 17, 2026",Fee,"Listing fee","Listing #4437653641",USD,--,-$0.20,-$0.20,--
"January 17, 2026",Shipping,"USPS shipping label","Label #297693557801",USD,--,-$8.31,-$8.31,--
"January 17, 2026",Shipping,"Asendia shipping label","Label #297693283259",USD,--,-$51.65,-$51.65,--
"January 17, 2026",Shipping,"USPS shipping label","Label #297690866817",USD,--,-$81.50,-$81.50,--
"January 17, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jan 16, 2026",USD,--,-$7.50,-$7.50,--
"January 16, 2026",Shipping,"USPS shipping label","Label #297651516531",USD,--,-$12.59,-$12.59,--
"January 16, 2026",Shipping,"USPS shipping label","Label #297591549651",USD,--,-$5.09,-$5.09,--
"January 16, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jan 15, 2026",USD,--,-$7.50,-$7.50,--
"January 16, 2026",Shipping,"USPS shipping label","Label #297588571565",USD,--,-$4.87,-$4.87,--
"January 16, 2026",Fee,"Transaction fee: Modern Ribbed Wall Sconce Light – Beige ...","Order #3945019026",USD,--,-$5.20,-$5.20,--
"January 16, 2026",Tax,"Sales tax paid by buyer","Order #3945019026",USD,--,-$6.84,-$6.84,--
"January 16, 2026",Sale,"Payment for Order #3945019026",,USD,$86.82,--,$86.82,--
"January 16, 2026",Fee,"Processing fee","Order #3945019026",USD,--,-$2.85,-$2.85,--
"January 16, 2026",Fee,"Listing fee","Listing #4426590790",USD,--,-$0.20,-$0.20,--
"January 16, 2026",Fee,"Listing fee","Listing #4426590790",USD,--,-$0.20,-$0.20,--
"January 16, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3944902962",USD,--,-$3.31,-$3.31,--
"January 16, 2026",Tax,"Sales tax paid by buyer","Order #3944902962",USD,--,-$3.31,-$3.31,--
"January 16, 2026",Fee,"Processing fee","Order #3944902962",USD,--,-$1.88,-$1.88,--
"January 16, 2026",Sale,"Payment for Order #3944902962",,USD,$54.30,--,$54.30,--
"January 16, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 16, 2026",Shipping,"Asendia shipping label","Label #296623746338",USD,--,-$19.95,-$19.95,--
"January 15, 2026",Fee,"Transaction fee: Deluxe Ski Gondola Ornament Kit Card | W...","Order #3950466093",USD,--,-$2.76,-$2.76,--
"January 15, 2026",Tax,"Sales tax paid by buyer","Order #3950466093",USD,--,-$2.81,-$2.81,--
"January 15, 2026",Fee,"Processing fee","Order #3950466093",USD,--,-$1.61,-$1.61,--
"January 15, 2026",Sale,"Payment for Order #3950466093",,USD,$45.27,--,$45.27,--
"January 15, 2026",Fee,"Listing fee","Listing #4413997790",USD,--,-$0.80,-$0.80,--
"January 15, 2026",Fee,"Listing fee","Listing #4413997790",USD,--,-$0.20,-$0.20,--
"January 15, 2026",Shipping,"USPS shipping label","Label #297572004699",USD,--,-$17.27,-$17.27,--
"January 15, 2026",Shipping,"USPS shipping label","Label #296614578166",USD,--,-$8.31,-$8.31,--
"January 15, 2026",Shipping,"USPS shipping label","Label #297569085225",USD,--,-$7.67,-$7.67,--
"January 15, 2026",Shipping,"USPS shipping label","Label #296614486856",USD,--,-$7.36,-$7.36,--
"January 15, 2026",Shipping,"USPS shipping label","Label #296614452014",USD,--,-$6.99,-$6.99,--
"January 15, 2026",Fee,"Transaction fee: Gravity Paint Table Lamp – Modern Desk L...","Order #3944555572",USD,--,-$2.49,-$2.49,--
"January 15, 2026",Tax,"Sales tax paid by buyer","Order #3944555572",USD,--,-$2.49,-$2.49,--
"January 15, 2026",Fee,"Processing fee","Order #3944555572",USD,--,-$1.47,-$1.47,--
"January 15, 2026",Sale,"Payment for Order #3944555572",,USD,$40.73,--,$40.73,--
"January 15, 2026",Fee,"Listing fee","Listing #4426859406",USD,--,-$0.20,-$0.20,--
"January 15, 2026",Shipping,"USPS shipping label","Label #297508786249",USD,--,-$8.98,-$8.98,--
"January 15, 2026",Shipping,"USPS shipping label","Label #296554294954",USD,--,-$14.59,-$14.59,--
"January 15, 2026",Shipping,"USPS shipping label","Label #296553873192",USD,--,-$12.25,-$12.25,--
"January 15, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jan 14, 2026",USD,--,-$7.50,-$7.50,--
"January 14, 2026",Marketing,"Fee for sale made through Offsite Ads","Order #3949368903",USD,--,-$7.49,-$7.49,--
"January 14, 2026",Fee,"Transaction fee: Shipping","Order #3949368903",USD,--,-$1.30,-$1.30,--
"January 14, 2026",Fee,"Transaction fee: Skateboard Shelf Mounts: Floating Skateb...","Order #3949368903",USD,--,-$0.97,-$0.97,--
"January 14, 2026",Fee,"Transaction fee: Skateboard Shelf Mounts: Floating Skateb...","Order #3949368903",USD,--,-$0.97,-$0.97,--
"January 14, 2026",Tax,"Sales tax paid by buyer","Order #3949368903",USD,--,-$9.99,-$9.99,--
"January 14, 2026",Sale,"Payment for Order #3949368903",,USD,$59.92,--,$59.92,--
"January 14, 2026",Fee,"Processing fee","Order #3949368903",USD,--,-$2.05,-$2.05,--
"January 14, 2026",Fee,"Listing fee","Listing #4389560293",USD,--,-$0.20,-$0.20,--
"January 14, 2026",Fee,"Listing fee","Listing #4389560293",USD,--,-$0.20,-$0.20,--
"January 14, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jan 13, 2026",USD,--,-$6.49,-$6.49,--
"January 14, 2026",Fee,"Credit for transaction fee on Handmade Minimalist Wall Clock – Modern ...","Order #3939048555",USD,--,$1.72,$1.72,--
"January 14, 2026",Fee,"Credit for transaction fee on shipping","Order #3939048555",USD,--,$0.80,$0.80,--
"January 14, 2026",Fee,"Credit for processing fee","Order #3939048555",USD,--,$1.51,$1.51,--
"January 14, 2026",Refund,"Refund for Order #3939048555",,USD,-$42.07,--,-$42.07,--
"January 14, 2026",Tax,"Refund to buyer for sales tax","Order #3939048555",USD,--,$3.43,$3.43,--
"January 14, 2026",Shipping,"USPS shipping label","Label #297403529771",USD,--,-$5.16,-$5.16,--
"January 13, 2026",Fee,"Listing fee","Listing #4440303243",USD,--,-$0.20,-$0.20,--
"January 13, 2026",Fee,"Listing fee","Listing #4440301931",USD,--,-$0.20,-$0.20,--
"January 13, 2026",Shipping,"USPS shipping label","Label #297336619447",USD,--,-$4.87,-$4.87,--
"January 13, 2026",Shipping,"USPS shipping label","Label #297336595127",USD,--,-$5.32,-$5.32,--
"January 13, 2026",Shipping,"USPS return shipping label","Label #296681353263",USD,--,-$5.15,-$5.15,--
"January 13, 2026",Shipping,"USPS shipping label","Label #297332497019",USD,--,-$7.23,-$7.23,--
"January 13, 2026",Shipping,"USPS shipping label","Label #296371725692",USD,--,-$6.99,-$6.99,--
"January 13, 2026",Shipping,"USPS shipping label","Label #297332431831",USD,--,-$7.17,-$7.17,--
"January 13, 2026",Shipping,"USPS shipping label","Label #297332252177",USD,--,-$4.99,-$4.99,--
"January 13, 2026",Shipping,"USPS shipping label","Label #296371204462",USD,--,-$4.91,-$4.91,--
"January 13, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jan 12, 2026",USD,--,-$6.50,-$6.50,--
"January 13, 2026",Fee,"Transaction fee: Retro Cinema Marquee Sign | Arrow Lightb...","Order #3947942509",USD,--,-$1.62,-$1.62,--
"January 13, 2026",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3947942509",USD,--,-$1.30,-$1.30,--
"January 13, 2026",Tax,"Sales tax paid by buyer","Order #3947942509",USD,--,-$2.98,-$2.98,--
"January 13, 2026",Fee,"Processing fee","Order #3947942509",USD,--,-$1.69,-$1.69,--
"January 13, 2026",Sale,"Payment for Order #3947942509",,USD,$47.96,--,$47.96,--
"January 13, 2026",Fee,"Listing fee","Listing #4426215313",USD,--,-$0.20,-$0.20,--
"January 13, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"January 12, 2026",Shipping,"USPS shipping label","Label #297303583725",USD,--,-$9.31,-$9.31,--
"January 12, 2026",Shipping,"USPS shipping label","Label #296341872124",USD,--,-$5.15,-$5.15,--
"January 12, 2026",Fee,"Transaction fee: Shipping","Order #3947445801",USD,--,-$0.62,-$0.62,--
"January 12, 2026",Fee,"Transaction fee: Desk Valet & Headphone Stand | Personali...","Order #3947445801",USD,--,-$1.66,-$1.66,--
"January 12, 2026",Tax,"Sales tax paid by buyer","Order #3947445801",USD,--,-$2.71,-$2.71,--
"January 12, 2026",Fee,"Processing fee","Order #3947445801",USD,--,-$1.38,-$1.38,--
"January 12, 2026",Sale,"Payment for Order #3947445801",,USD,$37.71,--,$37.71,--
"January 12, 2026",Fee,"Listing fee","Listing #4389039835",USD,--,-$0.20,-$0.20,--
"January 12, 2026",Fee,"Transaction fee: Skateboard Shelf Mounts: Floating Skateb...","Order #3941377062",USD,--,-$1.95,-$1.95,--
"January 12, 2026",Fee,"Transaction fee: Shipping","Order #3941377062",USD,--,-$1.12,-$1.12,--
"January 12, 2026",Fee,"Processing fee","Order #3941377062",USD,--,-$1.67,-$1.67,--
"January 12, 2026",Sale,"Payment for Order #3941377062",,USD,$47.25,--,$47.25,--
"January 12, 2026",Fee,"Listing fee","Listing #4389560293",USD,--,-$0.20,-$0.20,--
"January 12, 2026",Fee,"Listing fee","Listing #4389560293",USD,--,-$0.20,-$0.20,--
"January 12, 2026",Deposit,"$759.81 sent to your bank account",,USD,--,--,--,--
"January 12, 2026",Shipping,"USPS shipping label","Label #297229469507",USD,--,-$10.68,-$10.68,--
"January 12, 2026",Shipping,"Asendia shipping label","Label #297229279591",USD,--,-$27.92,-$27.92,--
"January 12, 2026",Shipping,"USPS shipping label","Label #297229249269",USD,--,-$8.98,-$8.98,--
"January 12, 2026",Shipping,"USPS shipping label","Label #296266120234",USD,--,-$12.25,-$12.25,--
"January 12, 2026",Shipping,"Asendia shipping label","Label #296266001162",USD,--,-$27.92,-$27.92,--
"January 12, 2026",Shipping,"USPS shipping label","Label #296255903838",USD,--,-$5.09,-$5.09,--
"January 12, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jan 11, 2026",USD,--,-$6.50,-$6.50,--
"January 11, 2026",Shipping,"USPS shipping label","Label #297195565765",USD,--,-$9.17,-$9.17,--
"January 11, 2026",Shipping,"USPS shipping label","Label #296230028768",USD,--,-$12.58,-$12.58,--
"January 11, 2026",Shipping,"Asendia shipping label","Label #296229888738",USD,--,-$34.20,-$34.20,--
"January 11, 2026",Shipping,"USPS shipping label","Label #296229811942",USD,--,-$7.67,-$7.67,--
"January 11, 2026",Shipping,"Asendia shipping label","Label #297195316747",USD,--,-$27.92,-$27.92,--
"January 11, 2026",Shipping,"USPS shipping label","Label #296229748826",USD,--,-$8.98,-$8.98,--
"January 11, 2026",Shipping,"Asendia shipping label","Label #296229685502",USD,--,-$27.92,-$27.92,--
"January 11, 2026",Shipping,"USPS shipping label","Label #297195149669",USD,--,-$7.36,-$7.36,--
"January 11, 2026",Shipping,"USPS shipping label","Label #297195005723",USD,--,-$10.86,-$10.86,--
"January 11, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3940598872",USD,--,-$5.20,-$5.20,--
"January 11, 2026",Tax,"Sales tax paid by buyer","Order #3940598872",USD,--,-$4.80,-$4.80,--
"January 11, 2026",Sale,"Payment for Order #3940598872",,USD,$84.78,--,$84.78,--
"January 11, 2026",Fee,"Processing fee","Order #3940598872",USD,--,-$2.79,-$2.79,--
"January 11, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 11, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 11, 2026",Marketing,"Fee for sale made through Offsite Ads","Order #3940027230",USD,--,-$41.55,-$41.55,--
"January 11, 2026",Fee,"Transaction fee: Shipping","Order #3940027230",USD,--,-$6.31,-$6.31,--
"January 11, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3940027230",USD,--,-$11.70,-$11.70,--
"January 11, 2026",Sale,"Payment for Order #3940027230",,USD,$276.97,--,$276.97,--
"January 11, 2026",Fee,"Processing fee","Order #3940027230",USD,--,-$8.56,-$8.56,--
"January 11, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 11, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.40,-$0.40,--
"January 11, 2026",Fee,"Transaction fee: Modern Ribbed Wall Sconce Light – Beige ...","Order #3939984830",USD,--,-$5.85,-$5.85,--
"January 11, 2026",Fee,"Processing fee","Order #3939984830",USD,--,-$2.95,-$2.95,--
"January 11, 2026",Sale,"Payment for Order #3939984830",,USD,$89.98,--,$89.98,--
"January 11, 2026",Fee,"Listing fee","Listing #4426590790",USD,--,-$0.20,-$0.20,--
"January 11, 2026",Fee,"Listing fee","Listing #4426590790",USD,--,-$0.20,-$0.20,--
"January 11, 2026",Fee,"Transaction fee: Shipping","Order #3939951390",USD,--,-$0.72,-$0.72,--
"January 11, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3939951390",USD,--,-$3.90,-$3.90,--
"January 11, 2026",Tax,"Sales tax paid by buyer","Order #3939951390",USD,--,-$5.73,-$5.73,--
"January 11, 2026",Sale,"Payment for Order #3939951390",,USD,$76.73,--,$76.73,--
"January 11, 2026",Fee,"Processing fee","Order #3939951390",USD,--,-$2.55,-$2.55,--
"January 11, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 11, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jan 10, 2026",USD,--,-$6.50,-$6.50,--
"January 11, 2026",Fee,"Transaction fee: Shipping","Order #3939774138",USD,--,-$0.48,-$0.48,--
"January 11, 2026",Fee,"Transaction fee: The Smokers&#39; Peak - Desktop Mountain...","Order #3939774138",USD,--,-$1.30,-$1.30,--
"January 11, 2026","Buyer Fee","Colorado Retail Delivery Fee (paid by buyer)","Order #3939774138",USD,--,-$0.28,-$0.28,--
"January 11, 2026",Tax,"Sales tax paid by buyer","Order #3939774138",USD,--,-$1.92,-$1.92,--
"January 11, 2026",Fee,"Processing fee","Order #3939774138",USD,--,-$1.14,-$1.14,--
"January 11, 2026",Sale,"Payment for Order #3939774138",,USD,$29.55,--,$29.55,--
"January 11, 2026",Fee,"Listing fee","Listing #4407020850",USD,--,-$0.20,-$0.20,--
"January 10, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"January 10, 2026",Marketing,"Credit for Offsite Ads fee","Order #3933696617",USD,--,$3.96,$3.96,--
"January 10, 2026",Fee,"Credit for transaction fee on Handmade Minimalist Wall Clock – Modern ...","Order #3933696617",USD,--,$1.72,$1.72,--
"January 10, 2026",Fee,"Credit for processing fee","Order #3933696617",USD,--,$0.85,$0.85,--
"January 10, 2026",Refund,"Partial refund for Order #3933696617",,USD,-$28.24,--,-$28.24,--
"January 10, 2026",Tax,"Refund to buyer for sales tax","Order #3933696617",USD,--,$1.85,$1.85,--
"January 10, 2026",Fee,"Transaction fee: Shipping","Order #3939167764",USD,--,-$1.90,-$1.90,--
"January 10, 2026",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3939167764",USD,--,-$0.65,-$0.65,--
"January 10, 2026",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3939167764",USD,--,-$1.30,-$1.30,--
"January 10, 2026",Tax,"Sales tax paid by buyer","Order #3939167764",USD,--,-$1.80,-$1.80,--
"January 10, 2026",Fee,"Processing fee","Order #3939167764",USD,--,-$2.08,-$2.08,--
"January 10, 2026",Sale,"Payment for Order #3939167764",,USD,$60.96,--,$60.96,--
"January 10, 2026",Marketing,"Fee for sale made through Offsite Ads","Order #3939105164",USD,--,-$6.37,-$6.37,--
"January 10, 2026",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3939105164",USD,--,-$0.55,-$0.55,--
"January 10, 2026",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3939105164",USD,--,-$0.55,-$0.55,--
"January 10, 2026",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3939105164",USD,--,-$0.55,-$0.55,--
"January 10, 2026",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3939105164",USD,--,-$0.55,-$0.55,--
"January 10, 2026",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3939105164",USD,--,-$0.55,-$0.55,--
"January 10, 2026",Tax,"Sales tax paid by buyer","Order #3939105164",USD,--,-$3.31,-$3.31,--
"January 10, 2026",Fee,"Processing fee","Order #3939105164",USD,--,-$1.62,-$1.62,--
"January 10, 2026",Sale,"Payment for Order #3939105164",,USD,$45.77,--,$45.77,--
"January 10, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"January 10, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
